출하일자,주문Code1,Sku Code,상품명,박스당PCS,총수량,가로(mm),세로(mm),높이(mm),오더번호,pcs출하,B2C구분,단위부피,수량의 부피,1박스이상되는 주문_표시,index,박스번호,Rank
2023.03.07,B2C(택배),W00291,艾多美 玫瑰舒緩噴霧 1瓶,54,1,143,96,132,723030703695,1,B2C,1.812096,1.812096,,8504,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030703695,1,B2C,1.812096,1.812096,,8505,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030703695,2,B2C,7.2292,14.4584,,8510,,A
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030703696,1,B2C,1.728,1.728,,8511,,A
2023.03.07,B2C(택배),W90574,艾多美 輕柔棉18cm,24,2,115,65,139,723030703696,2,B2C,1.0390249999999999,2.0780499999999997,,8512,,A
2023.03.07,B2C(택배),W00180,艾多美 即溶普洱茶,64,1,71,59,110,723030703696,1,B2C,0.46079,0.46079,,8513,,A
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030703703,1,B2C,4.875,4.875,,8514,,B
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,1,115,50,145,723030703707,1,B2C,0.83375,0.83375,**,8517,1.0,B
2023.03.07,B2C(택배),W00835,艾多美 304不鏽鋼絲球,100,2,215,119,30,723030703707,2,B2C,0.76755,1.5351,**,8519,1.0,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030703707,4,B2C,7.2292,28.9168,**,8520,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030703707,4,B2C,7.2292,28.9168,**,8521,1.0,A
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,1,187,67,186,723030703708,1,B2C,2.330394,2.330394,,8522,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030703708,2,B2C,7.2292,14.4584,,8523,,A
2023.03.07,B2C(택배),W92018,艾多美 長效防蚊液,48,1,4,4,17,723030703709,1,B2C,0.000272,0.000272,,8525,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030703709,4,B2C,7.2292,28.9168,,8526,,B
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030703709,1,B2C,4.875,4.875,,8527,,B
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,3,245,105,48,723030703709,3,B2C,1.2348,3.7043999999999997,,8529,,A
2023.03.07,B2C(택배),W90574,艾多美 輕柔棉18cm,24,1,115,65,139,723030703709,1,B2C,1.0390249999999999,1.0390249999999999,,8530,,B
2023.03.07,B2C(택배),W01527,艾多美 雪白凝萃精華液,132,1,5,5,15,723030703710,1,B2C,0.000375,0.000375,,8531,,A
2023.03.07,B2C(택배),W01529,艾多美 雪白凝萃修護晚霜,112,1,7,7,6,723030703710,1,B2C,0.000294,0.000294,,8532,,A
2023.03.07,B2C(택배),W00217,艾多美 凝萃煥膚 化妝水,42,1,55,55,187,723030703716,1,B2C,0.5656749999999999,0.5656749999999999,,8533,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030703716,2,B2C,7.2292,14.4584,,8534,,B
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,3,225,165,60,723030703716,3,B2C,2.2275,6.6825,,8535,,B
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,15,48,23,138,723030703716,15,B2C,0.152352,2.2852799999999998,,8536,,A
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,2,115,50,145,723030703750,2,B2C,0.83375,1.6675,,8537,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030703750,1,B2C,1.47,1.47,,8538,,B
2023.03.07,B2C(택배),W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030703750,1,B2C,11.616,11.616,,8539,,B
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,2,192,132,312,723030703750,2,B2C,7.907328,15.814656,,8540,,A
2023.03.07,B2C(택배),W00481,艾多美 溫和卸妝水,35,2,70,70,160,723030703756,2,B2C,0.7839999999999999,1.5679999999999998,,8541,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030703761,1,B2C,1.47,1.47,,8543,,B
2023.03.07,B2C(택배),W00682,艾多美 絲滑蛋白護髮慕斯,40,1,55,56,146,723030703761,1,B2C,0.44967999999999997,0.44967999999999997,,8544,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030703761,2,B2C,7.2292,14.4584,,8546,,A
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,2,143,96,132,723030703761,2,B2C,1.812096,3.624192,,8549,,B
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,2,143,96,132,723030703761,2,B2C,1.812096,3.624192,,8550,,B
2023.03.07,B2C(택배),W00196,艾多美 經典乳液,54,1,53,52,171,723030703764,1,B2C,0.471276,0.471276,,8551,,A
2023.03.07,B2C(택배),W00542,艾多美 香氛護指護手乳,28,1,65,65,170,723030703764,1,B2C,0.7182499999999999,0.7182499999999999,,8552,,B
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,1,48,23,138,723030703766,1,B2C,0.152352,0.152352,,8555,,B
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,1,192,132,312,723030703767,1,B2C,7.907328,7.907328,,8556,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030703767,1,B2C,1.812096,1.812096,,8557,,A
2023.03.07,B2C(택배),W00467,艾多美 Daily專家面膜-緊緻,30,1,125,40,163,723030703767,1,B2C,0.815,0.815,,8558,,A
2023.03.07,B2C(택배),W00351,艾多美 清潔護膚四件組 *1組,10,1,143,96,132,723030703767,1,B2C,1.812096,1.812096,,8559,,A
2023.03.07,B2C(택배),W00871,艾多美 濃縮衣物柔軟精,6,1,192,132,312,723030703768,1,B2C,7.907328,7.907328,,8561,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030703768,2,B2C,7.2292,14.4584,,8562,,A
2023.03.07,B2C(택배),W00190,艾多美 經典化妝水,54,2,53,54,179,723030703773,2,B2C,0.512298,1.024596,,8564,,A
2023.03.07,B2C(택배),W00545,艾多美 護手霜四件組 1組(4條),30,1,135,120,38,723030703773,1,B2C,0.6155999999999999,0.6155999999999999,,8565,,A
2023.03.07,B2C(택배),W00190,艾多美 經典化妝水,54,1,53,54,179,723030703777,1,B2C,0.512298,0.512298,,8567,,B
2023.03.07,B2C(택배),W00257,艾多美 凝萃煥膚 眼霜,112,2,65,65,56,723030703777,2,B2C,0.23659999999999998,0.47319999999999995,,8568,,A
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030703777,1,B2C,4.875,4.875,,8569,,A
2023.03.07,B2C(택배),W00661,艾多美 潤絲乳 1瓶,8,1,143,96,132,723030703777,1,B2C,1.812096,1.812096,,8571,,A
2023.03.07,B2C(택배),W00247,艾多美 凝萃煥膚 乳液,42,1,55,55,187,723030703778,1,B2C,0.5656749999999999,0.5656749999999999,,8574,,B
2023.03.07,B2C(택배),W00465,艾多美 Daily專家面膜-保濕,30,1,125,40,163,723030703778,1,B2C,0.815,0.815,,8575,,B
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030703781,1,B2C,2.2275,2.2275,,8577,,B
2023.03.07,B2C(택배),W00542,艾多美 香氛護指護手乳,28,1,65,65,170,723030703781,1,B2C,0.7182499999999999,0.7182499999999999,,8578,,A
2023.03.07,B2C(택배),W90943,艾多美 美妍膠原飲,12,1,13,7,10,723030703786,1,B2C,0.00091,0.00091,,8579,,B
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030703786,1,B2C,1.728,1.728,,8580,,A
2023.03.07,B2C(택배),W00109,艾多美 海藻鈣片,40,1,60,60,115,723030703787,1,B2C,0.414,0.414,,8581,,A
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,2,41,41,84,723030703787,2,B2C,0.141204,0.282408,,8583,,A
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030703790,1,B2C,1.728,1.728,,8586,,A
2023.03.07,B2C(택배),W00694,艾多美 凝萃煥髮洗髮乳,8,1,75,75,215,723030703790,1,B2C,1.2093749999999999,1.2093749999999999,,8587,,B
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030703790,1,B2C,0.48374999999999996,0.48374999999999996,,8588,,A
2023.03.07,B2B,W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030603378,1,B2B,1.47,1.47,,8589,,A
2023.03.07,B2B,W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030603378,1,B2B,1.812096,1.812096,,8590,,A
2023.03.07,B2B,W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030606585,1,B2B,11.616,11.616,,8591,,B
2023.03.07,B2B,W00696,艾多美 凝萃煥髮護髮霜,40,1,56,56,195,723030606585,1,B2B,0.61152,0.61152,,8592,,A
2023.03.07,B2B,W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030606585,1,B2B,1.812096,1.812096,,8593,,B
2023.03.07,B2B,W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030606585,1,B2B,1.812096,1.812096,,8594,,B
2023.03.07,B2B,W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030701402,2,B2B,7.2292,14.4584,,8596,,B
2023.03.07,B2B,W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030701580,1,B2B,1.47,1.47,,8597,,B
2023.03.07,B2B,W90671,艾多美 泡泡染髮乳-栗子紅,48,2,115,50,145,723030701622,2,B2B,0.83375,1.6675,,8599,,B
2023.03.07,B2B,W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030701622,2,B2B,7.2292,14.4584,,8600,,A
2023.03.07,B2B,W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030701622,1,B2B,1.812096,1.812096,,8601,,A
2023.03.07,B2B,W00542,艾多美 香氛護指護手乳,28,1,65,65,170,723030701627,1,B2B,0.7182499999999999,0.7182499999999999,,8602,,B
2023.03.07,B2B,W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030701627,1,B2B,1.4006999999999998,1.4006999999999998,,8603,,A
2023.03.07,B2B,W00681,艾多美 護髮油,63,1,50,45,215,723030701663,1,B2B,0.48374999999999996,0.48374999999999996,,8604,,B
2023.03.07,B2B,W00661,艾多美 潤絲乳 1瓶,8,1,143,96,132,723030701663,1,B2B,1.812096,1.812096,,8605,,A
2023.03.07,B2B,W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030701681,2,B2B,7.2292,14.4584,,8607,,A
2023.03.07,B2B,W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030701681,1,B2B,1.47,1.47,,8608,,B
2023.03.07,B2B,W00641,艾多美 身體乳液 1瓶,40,1,143,96,132,723030701720,1,B2B,1.812096,1.812096,,8609,,A
2023.03.07,B2B,W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030701726,1,B2B,4.875,4.875,,8611,,B
2023.03.07,B2B,W00691,艾多美 頭皮舒爽洗髮露,6,1,72,72,195,723030701760,1,B2B,1.01088,1.01088,,8615,,A
2023.03.07,B2B,W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030701767,1,B2B,11.616,11.616,,8616,,A
2023.03.07,B2B,W00661,艾多美 潤絲乳 1瓶,8,2,143,96,132,723030701767,2,B2B,1.812096,3.624192,,8617,,A
2023.03.07,B2B,W00501,艾多美 牙膏200g(5條)*1組,10,3,143,96,132,723030701767,3,B2B,1.812096,5.436287999999999,,8618,,A
2023.03.07,B2B,W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,2,245,125,48,723030701767,2,B2B,1.47,2.94,,8619,,B
2023.03.07,B2B,W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030701775,1,B2B,0.543169,0.543169,,8620,,A
2023.03.07,B2B,W00591,艾多美 精油 貼布 1盒(11包*5片),20,2,225,165,60,723030701775,2,B2B,2.2275,4.455,,8621,,A
2023.03.07,B2B,W00276,艾多美 凝萃煥膚防曬乳,70,2,48,23,138,723030701780,2,B2B,0.152352,0.304704,,8622,,B
2023.03.07,B2B,W00311,艾多美 去角質凝膠 1瓶,60,1,143,96,132,723030701780,1,B2B,1.812096,1.812096,,8623,,A
2023.03.07,B2B,W00281,艾多美 防曬霜(裸膚) 1瓶,70,2,143,96,132,723030701780,2,B2B,1.812096,3.624192,,8624,,A
2023.03.07,B2B,W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030701792,1,B2B,1.4006999999999998,1.4006999999999998,,8625,,B
2023.03.07,B2B,W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030701792,1,B2B,0.7865,0.7865,,8626,,B
2023.03.07,B2B,W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030701821,1,B2B,1.812096,1.812096,,8627,,B
2023.03.07,B2B,W00631,艾多美 沐浴乳 1瓶,8,1,143,96,132,723030701837,1,B2B,1.812096,1.812096,,8629,,B
2023.03.07,B2B,W00447,艾多美 男士涼感潤唇膏,120,1,20,20,77,723030701837,1,B2B,0.030799999999999998,0.030799999999999998,,8630,,A
2023.03.07,B2B,W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030701838,1,B2B,1.812096,1.812096,,8633,,A
2023.03.07,B2B,W00311,艾多美 去角質凝膠 1瓶,60,2,143,96,132,723030701838,2,B2B,1.812096,3.624192,,8634,,B
2023.03.07,B2B,W00190,艾多美 經典化妝水,54,1,53,54,179,723030701902,1,B2B,0.512298,0.512298,,8635,,B
2023.03.07,B2B,W00196,艾多美 經典乳液,54,1,53,52,171,723030701902,1,B2B,0.471276,0.471276,,8636,,B
2023.03.07,B2B,W00396,艾多美 雙色空氣粉餅 No.21,64,1,72,72,26,723030701912,1,B2B,0.134784,0.134784,,8637,,B
2023.03.07,B2B,W90189,艾多美 玻尿酸深層卸妝濕巾,36,3,143,96,132,723030701912,3,B2B,1.812096,5.436287999999999,,8638,,A
2023.03.07,B2B,W00281,艾多美 防曬霜(裸膚) 1瓶,70,2,143,96,132,723030701935,2,B2B,1.812096,3.624192,,8639,,B
2023.03.07,B2B,W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030701955,1,B2B,1.4006999999999998,1.4006999999999998,,8642,,B
2023.03.07,B2B,W90908,艾多美 芝麻海苔酥,24,1,460,100,330,723030701978,1,B2B,15.18,15.18,,8646,,A
2023.03.07,B2B,W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030701984,1,B2B,0.7865,0.7865,,8647,,B
2023.03.07,B2B,W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030701984,1,B2B,7.2292,7.2292,,8648,,B
2023.03.07,B2B,W90673,艾多美 泡泡染髮乳-自然黑,48,2,115,50,145,723030702002,2,B2B,0.83375,1.6675,,8651,,A
2023.03.07,B2B,W90672,艾多美 泡泡染髮乳-琥珀棕,48,2,115,50,145,723030702002,2,B2B,0.83375,1.6675,,8652,,A
2023.03.07,B2B,W90873,艾多美 銀離子柔濕巾-20抽,15,2,250,150,130,723030702007,2,B2B,4.875,9.75,,8653,,A
2023.03.07,B2B,W00483,艾多美 月桂保濕噴霧,54,2,34,34,160,723030702014,2,B2B,0.18495999999999999,0.36991999999999997,,8655,,A
2023.03.07,B2B,W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030702014,1,B2B,1.812096,1.812096,,8656,,A
2023.03.07,B2B,W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,2,245,105,48,723030702014,2,B2B,1.2348,2.4696,,8657,,A
2023.03.07,B2B,W00271,艾多美 防曬霜(白皙) 1瓶,70,1,143,96,132,723030702017,1,B2B,1.812096,1.812096,,8659,,A
2023.03.07,B2B,W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030702022,1,B2B,1.728,1.728,,8661,,A
2023.03.07,B2B,W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030702022,1,B2B,1.812096,1.812096,,8663,,B
2023.03.07,B2B,W00835,艾多美 304不鏽鋼絲球,100,2,215,119,30,723030702022,2,B2B,0.76755,1.5351,,8664,,B
2023.03.07,B2B,W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030702022,1,B2B,0.141204,0.141204,,8666,,A
2023.03.07,B2B,W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030702022,1,B2B,2.2275,2.2275,,8667,,A
2023.03.07,B2B,W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030702025,1,B2B,1.2348,1.2348,,8668,,A
2023.03.07,B2B,W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030702025,1,B2B,0.7865,0.7865,,8669,,B
2023.03.07,B2B,W00482,艾多美 深層卸妝油,54,1,47,46,192,723030702030,1,B2B,0.415104,0.415104,,8670,,A
2023.03.07,B2B,W00756,艾多美 水嫩亮白乳霜,54,1,63,63,57,723030702034,1,B2B,0.226233,0.226233,,8673,,B
2023.03.07,B2B,W00861,艾多美 濃縮衣物洗潔液,6,1,192,132,312,723030702057,1,B2B,7.907328,7.907328,,8674,,B
2023.03.07,B2B,W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030702057,1,B2B,1.47,1.47,,8676,,B
2023.03.07,B2B,W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030702108,1,B2B,2.2275,2.2275,,8682,,B
2023.03.07,B2B,W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030702112,1,B2B,1.2348,1.2348,,8683,,A
2023.03.07,B2B,W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030702112,1,B2B,1.47,1.47,,8684,,B
2023.03.07,B2B,W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030702119,1,B2B,7.2292,7.2292,,8685,,B
2023.03.07,B2B,W00311,艾多美 去角質凝膠 1瓶,60,1,143,96,132,723030702119,1,B2B,1.812096,1.812096,,8686,,B
2023.03.07,B2B,W00601,艾多美 洗髮乳 1瓶,8,1,143,96,132,723030702119,1,B2B,1.812096,1.812096,,8688,,A
2023.03.07,B2B,W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030702132,1,B2B,1.812096,1.812096,,8691,,A
2023.03.07,B2B,W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030702158,1,B2B,4.875,4.875,,8693,,B
2023.03.07,B2B,W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030702172,1,B2B,0.51,0.51,,8695,,A
2023.03.07,B2B,W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030702172,1,B2B,1.812096,1.812096,,8696,,A
2023.03.07,B2B,W90189,艾多美 玻尿酸深層卸妝濕巾,36,3,143,96,132,723030702192,3,B2B,1.812096,5.436287999999999,,8697,,A
2023.03.07,B2B,W00541,艾多美 洗手乳,30,3,70,70,140,723030702192,3,B2B,0.6859999999999999,2.058,,8698,,A
2023.03.07,B2B,W00591,艾多美 精油 貼布 1盒(11包*5片),20,2,225,165,60,723030702194,2,B2B,2.2275,4.455,,8699,,A
2023.03.07,B2B,W00281,艾多美 防曬霜(裸膚) 1瓶,70,2,143,96,132,723030702208,2,B2B,1.812096,3.624192,,8701,,A
2023.03.07,B2B,W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030702208,1,B2B,0.141204,0.141204,,8702,,A
2023.03.07,B2B,W00198,艾多美 經典營養霜,54,1,71,72,63,723030702217,1,B2B,0.322056,0.322056,,8703,,A
2023.03.07,B2B,W00196,艾多美 經典乳液,54,1,53,52,171,723030702217,1,B2B,0.471276,0.471276,,8704,,B
2023.03.07,B2B,W00756,艾多美 水嫩亮白乳霜,54,1,63,63,57,723030702246,1,B2B,0.226233,0.226233,,8705,,B
2023.03.07,B2B,W00755,艾多美 水嫩亮白精華液,54,1,48,50,180,723030702246,1,B2B,0.432,0.432,,8706,,A
2023.03.07,B2B,W90189,艾多美 玻尿酸深層卸妝濕巾,36,3,143,96,132,723030702250,3,B2B,1.812096,5.436287999999999,,8708,,B
2023.03.07,B2B,W00861,艾多美 濃縮衣物洗潔液,6,1,192,132,312,723030702250,1,B2B,7.907328,7.907328,,8709,,B
2023.03.07,B2B,W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030702250,1,B2B,0.7865,0.7865,,8710,,B
2023.03.07,B2B,W00641,艾多美 身體乳液 1瓶,40,1,143,96,132,723030702257,1,B2B,1.812096,1.812096,,8711,,A
2023.03.07,B2B,W00003,艾多美 經典保養五件組,6,1,261,203,68,723030702274,1,B2B,3.6028439999999997,3.6028439999999997,,8714,,B
2023.03.07,B2B,W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030702277,1,B2B,2.2275,2.2275,,8715,,B
2023.03.07,B2B,W00227,艾多美 凝萃煥膚 安瓶,42,1,50,50,120,723030702277,1,B2B,0.3,0.3,,8716,,A
2023.03.07,B2B,W90673,艾多美 泡泡染髮乳-自然黑,48,1,115,50,145,723030702278,1,B2B,0.83375,0.83375,,8717,,B
2023.03.07,B2B,W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030702295,1,B2B,1.812096,1.812096,,8719,,B
2023.03.07,B2B,W00755,艾多美 水嫩亮白精華液,54,1,48,50,180,723030702295,1,B2B,0.432,0.432,,8721,,B
2023.03.07,B2B,W00756,艾多美 水嫩亮白乳霜,54,1,63,63,57,723030702295,1,B2B,0.226233,0.226233,,8722,,A
2023.03.07,B2B,W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030702304,1,B2B,7.2292,7.2292,,8724,,B
2023.03.07,B2B,W00601,艾多美 洗髮乳 1瓶,8,1,143,96,132,723030702310,1,B2B,1.812096,1.812096,,8727,,B
2023.03.07,B2B,W00542,艾多美 香氛護指護手乳,28,1,65,65,170,723030702313,1,B2B,0.7182499999999999,0.7182499999999999,,8728,,B
2023.03.07,B2B,W00564,艾多美 輕柔棉28cm,12,2,240,74,178,723030702313,2,B2B,3.1612799999999996,6.322559999999999,,8729,,A
2023.03.07,B2B,W90574,艾多美 輕柔棉18cm,24,2,115,65,139,723030702313,2,B2B,1.0390249999999999,2.0780499999999997,,8730,,B
2023.03.07,B2B,W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030702316,1,B2B,2.2275,2.2275,,8731,,B
2023.03.07,B2B,W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030702316,1,B2B,4.875,4.875,,8732,,B
2023.03.07,B2B,W01995,艾多美 純釀薄鹽醬油-黑豆油膏,12,1,65,65,275,723030702319,1,B2B,1.161875,1.161875,,8734,,B
2023.03.07,B2B,W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030702324,1,B2B,0.543169,0.543169,,8736,,A
2023.03.07,B2B,W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030702328,1,B2B,1.47,1.47,,8738,,B
2023.03.07,B2B,W00281,艾多美 防曬霜(裸膚) 1瓶,70,1,143,96,132,723030702328,1,B2B,1.812096,1.812096,,8740,,B
2023.03.07,B2B,W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030702348,1,B2B,1.812096,1.812096,,8741,,A
2023.03.07,B2B,W00271,艾多美 防曬霜(白皙) 1瓶,70,1,143,96,132,723030702348,1,B2B,1.812096,1.812096,,8742,,B
2023.03.07,B2B,W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030702349,1,B2B,1.812096,1.812096,*,8743,,B
2023.03.07,B2B,W01997,艾多美 馬鈴薯蔬菜拉麵 4入,6,1,155,140,150,723030702349,1,B2B,3.255,3.255,*,8745,1.0,A
2023.03.07,B2B,W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030702349,1,B2B,11.616,11.616,*,8747,1.0,A
2023.03.07,B2B,W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030702349,1,B2B,4.875,4.875,*,8748,1.0,A
2023.03.07,B2B,W90908,艾多美 芝麻海苔酥,24,1,460,100,330,723030702349,1,B2B,15.18,15.18,*,8749,1.0,A
2023.03.07,B2B,W90671,艾多美 泡泡染髮乳-栗子紅,48,1,115,50,145,723030702349,1,B2B,0.83375,0.83375,*,8750,,B
2023.03.07,B2B,W90672,艾多美 泡泡染髮乳-琥珀棕,48,1,115,50,145,723030702349,1,B2B,0.83375,0.83375,*,8751,,A
2023.03.07,B2B,W90673,艾多美 泡泡染髮乳-自然黑,48,1,115,50,145,723030702349,1,B2B,0.83375,0.83375,*,8752,1.0,A
2023.03.07,B2B,W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030702349,1,B2B,7.2292,7.2292,*,8755,1.0,B
2023.03.07,B2B,W00601,艾多美 洗髮乳 1瓶,8,1,143,96,132,723030702349,1,B2B,1.812096,1.812096,*,8756,,A
2023.03.07,B2B,W00631,艾多美 沐浴乳 1瓶,8,1,143,96,132,723030702349,1,B2B,1.812096,1.812096,*,8757,,B
2023.03.07,B2B,W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030702349,1,B2B,1.812096,1.812096,*,8758,1.0,B
2023.03.07,B2B,W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030702349,1,B2B,1.2348,1.2348,*,8759,1.0,B
2023.03.07,B2B,W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030702349,1,B2B,0.51,0.51,*,8760,1.0,B
2023.03.07,B2B,W00836,艾多美 抽取式洗碗布,30,1,302,103,81,723030702349,1,B2B,2.519586,2.519586,*,8762,2.0,A
2023.03.07,B2B,W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030702354,1,B2B,0.51,0.51,,8764,,A
2023.03.07,B2B,W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030702362,1,B2B,1.728,1.728,,8765,,B
2023.03.07,B2B,W00483,艾多美 月桂保濕噴霧,54,1,34,34,160,723030702375,1,B2B,0.18495999999999999,0.18495999999999999,,8767,,A
